step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
25.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
30.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,10.893950350233354,0,0.0,0.9187087748416479,0,0.0
40.0,0,0.0,0.0,11.459047936826789,0,0.0,0.9663645924977387,0,0.0
45.0,0,0.0,0.0,11.758167817366154,0,0.0,0.9915899744892414,0,0.0
50.0,0,0.0,0.0,11.378593144465082,0,0.0,0.9595796778116552,0,0.0
55.0,0,0.0,0.0,12.086810443895791,0,0.0,0.9475372612371387,0,0.0
60.0,0,0.0,0.0,12.33430576712203,0,0.0,0.9639230248505489,0,0.0
65.0,0,0.0,0.0,12.780759351480127,0,0.0,0.9990078451978068,0,0.0
70.0,0,0.0,0.0,12.71600203755156,0,0.0,0.9939188531839531,0,0.0
75.0,0,0.0,0.0,12.697903320578233,0,0.0,0.992496554750762,0,0.0
80.0,0,0.0,0.0,12.447490293817358,0,0.0,0.9655749723936013,0,0.0
85.0,0,0.0,0.0,12.775935794472767,0,0.0,0.9911667855980433,0,0.0
90.0,0,0.0,0.0,11.86066064332664,0,0.0,0.8737752698770708,0,0.0
95.0,0,0.0,0.0,12.307109959105446,0,0.0,0.9007328809537409,0,0.0
100.0,0,0.0,0.0,11.258928842415987,0,0.0,0.7923709368473774,0,0.0
105.0,1,5.0,0.625,11.969778923771747,1,5.0,0.8522083785641923,1,5.0
110.0,1,10.0,1.25,12.03442141417196,1,10.0,0.8393747031205037,1,10.0
115.0,1,15.0,1.875,11.995500194394994,1,15.0,0.8388412471455339,1,15.0
120.0,1,20.0,2.2222222222222223,12.023075483874033,1,20.0,0.8371981243299174,1,20.0
125.0,1,25.0,2.5,12.401277234402142,1,25.0,0.8593277849170758,1,25.0
130.0,1,30.0,3.0,12.551431886486979,1,30.0,0.873037239083655,1,30.0
135.0,1,35.0,3.1818181818181817,11.77111422372098,1,35.0,0.81961810003455,1,35.0
