step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
180.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
185.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
190.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
195.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
200.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
205.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
210.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
215.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
220.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
225.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
230.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
235.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
240.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
245.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
250.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
255.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
260.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
265.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
270.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
275.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
280.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
285.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
290.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
295.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
300.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
305.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
310.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
315.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
320.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
325.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
330.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
335.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
340.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
345.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
350.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
355.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
360.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
365.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
370.0,0,0.0,0.0,10.98991996597033,0,0.0,0.7022374551119284,0,0.0
375.0,0,0.0,0.0,14.10485036065802,0,0.0,0.9012762834190956,0,0.0
380.0,0,0.0,0.0,15.277606648947218,0,0.0,0.976213443462554,0,0.0
385.0,0,0.0,0.0,15.628293069051685,0,0.0,0.9986217175863893,0,0.0
390.0,0,0.0,0.0,15.519698414690899,0,0.0,0.991682701292075,0,0.0
395.0,0,0.0,0.0,15.16148589537024,0,0.0,0.9687935220500166,0,0.0
400.0,0,0.0,0.0,15.503139422712954,0,0.0,0.9906246094750447,0,0.0
405.0,0,0.0,0.0,15.528306409106696,0,0.0,0.9922327376991539,0,0.0
410.0,0,0.0,0.0,15.364701846353816,0,0.0,0.9817786805132935,0,0.0
415.0,0,0.0,0.0,15.498926472007403,0,0.0,0.9903554089903152,0,0.0
420.0,0,0.0,0.0,3.5884760456981204,0,0.0,0.2292976012440569,0,0.0
425.0,0,0.0,0.0,2.2529284243101877,0,0.0,1.0,0,0.0
430.0,0,0.0,0.0,5.3678588189978775,0,0.0,1.0,0,0.0
435.0,0,0.0,0.0,9.138110452015201,0,0.0,1.0,0,0.0
440.0,0,0.0,0.0,12.817236273349511,0,0.0,1.0,0,0.0
445.0,0,0.0,0.0,15.275656894403616,0,0.0,1.0,0,0.0
450.0,0,0.0,0.0,15.467547315727094,0,0.0,1.0,0,0.0
455.0,0,0.0,0.0,15.476192090283254,0,0.0,1.0,0,0.0
460.0,0,0.0,0.0,15.241904565454567,0,0.0,1.0,0,0.0
465.0,0,0.0,0.0,15.351528083644913,0,0.0,1.0,0,0.0
470.0,0,0.0,0.0,15.599051841157594,0,0.0,1.0,0,0.0
475.0,0,0.0,0.0,15.277827802901262,0,0.0,1.0,0,0.0
480.0,0,0.0,0.0,15.19283166816003,0,0.0,1.0,0,0.0
485.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
490.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
495.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
500.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
505.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
510.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
515.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
520.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
525.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
530.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
535.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
540.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
545.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
550.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
555.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
560.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
565.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
570.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
575.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
580.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
585.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
590.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
595.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
600.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
605.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
610.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
615.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
620.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
625.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
630.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
635.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
640.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
645.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
650.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
655.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
660.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
665.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
670.0,0,0.0,0.0,10.98991996597033,0,0.0,0.780903020800049,0,0.0
675.0,0,0.0,0.0,13.898817649978916,0,0.0,0.987598519554758,0,0.0
680.0,0,0.0,0.0,14.061901326809782,0,0.0,0.9991866417862885,0,0.0
685.0,0,0.0,0.0,13.627488175576325,0,0.0,0.9683188517456061,0,0.0
690.0,0,0.0,0.0,13.627980894229147,0,0.0,0.9683538625087039,0,0.0
695.0,0,0.0,0.0,13.974075037573236,0,0.0,0.9929460308643852,0,0.0
700.0,0,0.0,0.0,14.070652789721969,0,0.0,0.9998084883371011,0,0.0
705.0,0,0.0,0.0,13.871150247689108,0,0.0,0.9856325763911405,0,0.0
710.0,0,0.0,0.0,13.945588965254608,0,0.0,0.99092191603978,0,0.0
715.0,0,0.0,0.0,13.788333395316037,0,0.0,0.979747917504494,0,0.0
720.0,0,0.0,0.0,13.997185107024158,0,0.0,0.9945881468307439,0,0.0
725.0,0,0.0,0.0,2.3279893125838718,0,0.0,0.16541830078982422,0,0.0
730.0,1,4.0,4.0,0.00030444241095672306,1,4.0,2.163255047460796e-05,1,4.0
735.0,1,9.0,9.0,0.0,1,9.0,0.0,1,9.0
740.0,1,14.0,14.0,0.0,1,14.0,0.0,1,14.0
745.0,1,19.0,19.0,0.0,1,19.0,0.0,1,19.0
750.0,1,24.0,24.0,0.0,1,24.0,0.0,1,24.0
755.0,0,0.0,0.0,2.539371347054839,0,0.0,1.0,0,0.0
760.0,0,0.0,0.0,6.436349547468126,0,0.0,1.0,0,0.0
765.0,0,0.0,0.0,10.29919850686565,0,0.0,1.0,0,0.0
770.0,0,0.0,0.0,13.58372967352625,0,0.0,1.0,0,0.0
775.0,0,0.0,0.0,13.725961852405923,0,0.0,1.0,0,0.0
780.0,0,0.0,0.0,13.931917262782115,0,0.0,1.0,0,0.0
785.0,0,0.0,0.0,14.06282996251877,0,0.0,1.0,0,0.0
790.0,0,0.0,0.0,13.618908501865114,0,0.0,1.0,0,0.0
795.0,0,0.0,0.0,13.999233159056637,0,0.0,1.0,0,0.0
800.0,0,0.0,0.0,13.626996975561376,0,0.0,1.0,0,0.0
805.0,0,0.0,0.0,13.84026173123322,0,0.0,1.0,0,0.0
810.0,0,0.0,0.0,13.778628029098506,0,0.0,1.0,0,0.0
815.0,0,0.0,0.0,13.60252391412552,0,0.0,1.0,0,0.0
820.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
825.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
830.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
835.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
840.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
845.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
850.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
855.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
860.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
865.0,0,0.0,0.0,11.672263546846807,0,0.0,0.8440495666061562,0,0.0
870.0,0,0.0,0.0,13.454677894403615,0,0.0,0.9729402527639696,0,0.0
875.0,0,0.0,0.0,13.698719414690897,0,0.0,0.9905874844774818,0,0.0
880.0,0,0.0,0.0,13.457198452711493,0,0.0,0.9731225204225802,0,0.0
885.0,0,0.0,0.0,13.802692987415396,0,0.0,0.9981060646264294,0,0.0
890.0,0,0.0,0.0,13.644091781037316,0,0.0,0.9866372283574955,0,0.0
895.0,0,0.0,0.0,13.639175072353721,0,0.0,0.9862816892783048,0,0.0
900.0,0,0.0,0.0,13.579439340084248,0,0.0,0.9819620542109,0,0.0
905.0,0,0.0,0.0,13.695042159566112,0,0.0,0.990321573278517,0,0.0
910.0,0,0.0,0.0,13.714136692853101,0,0.0,0.9917023450954611,0,0.0
915.0,0,0.0,0.0,13.576805926551499,0,0.0,0.9817716257184237,0,0.0
920.0,0,0.0,0.0,1.2747354105983724,0,0.0,0.09217919613747373,0,0.0
925.0,0,0.0,0.0,2.457772742910326,0,0.0,1.0,0,0.0
930.0,0,0.0,0.0,5.663828949281029,0,0.0,1.0,0,0.0
935.0,0,0.0,0.0,9.34295477061534,0,0.0,1.0,0,0.0
940.0,0,0.0,0.0,13.30156667316334,0,0.0,1.0,0,0.0
945.0,0,0.0,0.0,13.646568315727093,0,0.0,1.0,0,0.0
950.0,0,0.0,0.0,13.655213090283253,0,0.0,1.0,0,0.0
955.0,0,0.0,0.0,13.420925565454565,0,0.0,1.0,0,0.0
960.0,0,0.0,0.0,13.530549083644912,0,0.0,1.0,0,0.0
965.0,0,0.0,0.0,13.778072841157593,0,0.0,1.0,0,0.0
970.0,0,0.0,0.0,13.382532975561373,0,0.0,1.0,0,0.0
975.0,0,0.0,0.0,13.595797731233217,0,0.0,1.0,0,0.0
980.0,0,0.0,0.0,13.534164029098504,0,0.0,1.0,0,0.0
985.0,0,0.0,0.0,13.358059914125517,0,0.0,1.0,0,0.0
990.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
995.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1000.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1005.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1010.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1015.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1020.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1025.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1030.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1035.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1040.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1045.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1050.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1055.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1060.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1065.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1070.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1075.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1080.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1085.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1090.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1095.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1100.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1105.0,0,0.0,0.0,10.0,0,0.0,0.625819197329304,0,0.0
1110.0,0,0.0,0.0,13.279380710679106,0,0.0,0.8310491377387441,0,0.0
1115.0,0,0.0,0.0,15.532704975561375,0,0.0,0.9720664960158706,0,0.0
1120.0,0,0.0,0.0,15.745969731233219,0,0.0,0.9854130138371889,0,0.0
1125.0,0,0.0,0.0,15.684336029098505,0,0.0,0.9815558584373509,0,0.0
1130.0,0,0.0,0.0,15.508231914125519,0,0.0,0.9705349248494728,0,0.0
1135.0,0,0.0,0.0,15.82066865997682,0,0.0,0.9900878161999569,0,0.0
1140.0,0,0.0,0.0,15.817992313171873,0,0.0,0.9899203252790322,0,0.0
1145.0,0,0.0,0.0,15.940309571440467,0,0.0,0.9975751741179495,0,0.0
1150.0,0,0.0,0.0,15.598368801747585,0,0.0,0.9761758643156131,0,0.0
1155.0,0,0.0,0.0,3.965347801296251,0,0.0,0.24815907781387403,0,0.0
1160.0,1,4.0,4.0,0.0011289539881654052,1,4.0,7.065210786953904e-05,1,4.0
1165.0,0,0.0,0.0,2.2118200133772197,0,0.0,1.0,0,0.0
1170.0,0,0.0,0.0,5.3267504080649095,0,0.0,1.0,0,0.0
1175.0,0,0.0,0.0,9.097002041082234,0,0.0,1.0,0,0.0
1180.0,0,0.0,0.0,12.636420673014001,0,0.0,1.0,0,0.0
1185.0,0,0.0,0.0,15.968975965970332,0,0.0,1.0,0,0.0
1190.0,0,0.0,0.0,15.804525649978915,0,0.0,1.0,0,0.0
1195.0,0,0.0,0.0,15.96760932680978,0,0.0,1.0,0,0.0
1200.0,0,0.0,0.0,15.763510607754016,0,0.0,1.0,0,0.0
1205.0,0,0.0,0.0,15.544487728726255,0,0.0,1.0,0,0.0
1210.0,0,0.0,0.0,15.93136710812165,0,0.0,1.0,0,0.0
1215.0,0,0.0,0.0,15.604849894403616,0,0.0,1.0,0,0.0
1220.0,0,0.0,0.0,15.796740315727094,0,0.0,1.0,0,0.0
1225.0,0,0.0,0.0,10.0,0,0.0,0.8573804985204613,0,0.0
1230.0,0,0.0,0.0,11.291176648947218,0,0.0,0.9680834664156956,0,0.0
1235.0,0,0.0,0.0,11.217081975561374,0,0.0,0.9617307336151691,0,0.0
1240.0,0,0.0,0.0,11.430346731233218,0,0.0,0.9800156378686461,0,0.0
1245.0,0,0.0,0.0,11.289226894403615,0,0.0,0.9679162982634371,0,0.0
1250.0,0,0.0,0.0,11.61574410812165,0,0.0,0.9959112474107451,0,0.0
1255.0,0,0.0,0.0,11.398872233249055,0,0.0,0.9773170757914118,0,0.0
1260.0,0,0.0,0.0,11.398872233249055,0,0.0,0.9773170757914118,0,0.0
1265.0,0,0.0,0.0,11.211001945097738,0,0.0,0.9612094436601759,0,0.0
1270.0,0,0.0,0.0,11.38338543872516,0,0.0,0.9759892682304737,0,0.0
1275.0,0,0.0,0.0,11.262353881049709,0,0.0,0.9656122585048251,0,0.0
1280.0,0,0.0,0.0,11.398872233249055,0,0.0,0.9773170757914118,0,0.0
1285.0,0,0.0,0.0,11.211001945097738,0,0.0,0.9612094436601759,0,0.0
1290.0,0,0.0,0.0,8.856478947029162,0,0.0,0.7593372334739833,0,0.0
1295.0,1,3.0,3.0,0.0031920109042850174,1,3.0,0.00027367679003986365,1,3.0
1300.0,1,8.0,8.0,0.0,1,8.0,0.0,1,8.0
1305.0,1,13.0,13.0,0.0,1,13.0,0.0,1,13.0
1310.0,1,18.0,18.0,0.0,1,18.0,0.0,1,18.0
1315.0,0,0.0,0.0,2.469917102716863,0,0.0,1.0,0,0.0
1320.0,0,0.0,0.0,5.584847497404553,0,0.0,1.0,0,0.0
1325.0,0,0.0,0.0,8.956436997861601,0,0.0,1.0,0,0.0
1330.0,0,0.0,0.0,11.217081975561374,0,0.0,1.0,0,0.0
1335.0,0,0.0,0.0,11.505045659976819,0,0.0,1.0,0,0.0
1340.0,0,0.0,0.0,11.481880153316812,0,0.0,1.0,0,0.0
1345.0,0,0.0,0.0,11.416870957144344,0,0.0,1.0,0,0.0
1350.0,0,0.0,0.0,11.493558751672314,0,0.0,1.0,0,0.0
1355.0,0,0.0,0.0,11.432026035754749,0,0.0,1.0,0,0.0
1360.0,0,0.0,0.0,11.495617014143424,0,0.0,1.0,0,0.0
1365.0,0,0.0,0.0,11.316046852405922,0,0.0,1.0,0,0.0
1370.0,0,0.0,0.0,11.541876409106695,0,0.0,1.0,0,0.0
1375.0,0,0.0,0.0,11.378271846353815,0,0.0,1.0,0,0.0
1380.0,0,0.0,0.0,11.512496472007403,0,0.0,1.0,0,0.0
1385.0,0,0.0,0.0,11.513124825453193,0,0.0,1.0,0,0.0
1390.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1395.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1400.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1405.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1410.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1415.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1420.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1425.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
1430.0,0,0.0,0.0,12.097988086170517,0,0.0,0.8313309758205667,0,0.0
1435.0,0,0.0,0.0,14.287992233249055,0,0.0,0.9818203193109177,0,0.0
1440.0,0,0.0,0.0,14.081728914125518,0,0.0,0.9676466331457798,0,0.0
1445.0,0,0.0,0.0,14.394165659976819,0,0.0,0.98911618188072,0,0.0
1450.0,0,0.0,0.0,14.35378969980094,0,0.0,0.9863416886233597,0,0.0
1455.0,0,0.0,0.0,14.29627337278954,0,0.0,0.982389369946946,0,0.0
1460.0,0,0.0,0.0,14.087541909144887,0,0.0,0.9680460816150187,0,0.0
1465.0,0,0.0,0.0,14.313452619432168,0,0.0,0.9835698670489066,0,0.0
1470.0,0,0.0,0.0,14.26852471155736,0,0.0,0.9804825800364623,0,0.0
1475.0,0,0.0,0.0,14.298558067252555,0,0.0,0.9825463660742245,0,0.0
1480.0,0,0.0,0.0,14.285182663543777,0,0.0,1.0,0,0.0
1485.0,0,0.0,0.0,14.322675482208536,0,0.0,1.0,0,0.0
1490.0,0,0.0,0.0,14.37127933425519,0,0.0,1.0,0,0.0
1495.0,0,0.0,0.0,14.405829422712953,0,0.0,1.0,0,0.0
1500.0,0,0.0,0.0,12.902447222243843,0,0.0,0.9202687684147228,0,0.0
1505.0,0,0.0,0.0,13.239995134533384,0,0.0,0.9881285092105337,0,0.0
1510.0,0,0.0,0.0,13.319690940557049,0,0.0,0.990164784856863,0,0.0
1515.0,0,0.0,0.0,13.294212467100007,0,0.0,0.9746450467290747,0,0.0
1520.0,0,0.0,0.0,13.326852994218935,0,0.0,0.9932327467848928,0,0.0
1525.0,0,0.0,0.0,13.265647685800214,0,0.0,0.9701332358515012,0,0.0
1530.0,0,0.0,0.0,13.330658784606495,0,0.0,0.997167155403749,0,0.0
1535.0,0,0.0,0.0,12.247335808289543,0,0.0,0.9909391314741652,0,0.0
1540.0,0,0.0,0.0,12.298700455397674,0,0.0,0.9950950752312848,0,0.0
1545.0,0,0.0,0.0,12.225357525570624,0,0.0,0.9891608557144659,0,0.0
1550.0,0,0.0,0.0,11.886562201365203,0,0.0,0.9617487271037362,0,0.0
1555.0,0,0.0,0.0,12.161750648457863,0,0.0,0.9840143859394441,0,0.0
1560.0,0,0.0,0.0,12.209408320657284,0,0.0,1.0,0,0.0
1565.0,0,0.0,0.0,11.05637997857217,0,0.0,0.7907978960980133,0,0.0
1570.0,0,0.0,0.0,11.956518451352627,0,0.0,0.8943338595295397,0,0.0
1575.0,0,0.0,0.0,12.754154782368351,0,0.0,0.9803277455237868,0,0.0
1580.0,0,0.0,0.0,12.741915137016695,0,0.0,0.9869587901559779,0,0.0
1585.0,0,0.0,0.0,12.705492051759284,0,0.0,0.9753606843558073,0,0.0
1590.0,0,0.0,0.0,12.63363393160842,0,0.0,0.9780078991027217,0,0.0
1595.0,0,0.0,0.0,12.695421868444901,0,0.0,0.9791931367790004,0,0.0
1600.0,0,0.0,0.0,12.76034625454202,0,0.0,0.9773317121340692,0,0.0
1605.0,0,0.0,0.0,12.764338909235642,0,0.0,0.976835782226489,0,0.0
1610.0,0,0.0,0.0,12.789318781903495,0,0.0,0.9851640574208371,0,0.0
1615.0,0,0.0,0.0,12.863984884708358,0,0.0,0.9875823566588169,0,0.0
1620.0,0,0.0,0.0,12.776867677200135,0,0.0,0.9848733841312627,0,0.0
1625.0,0,0.0,0.0,12.005922583399007,0,0.0,0.798264783873961,0,0.0
1630.0,1,2.0,1.0,6.740879366175658,1,2.0,4.798219929311553e-05,1,2.0
1635.0,1,7.0,3.5,6.847208365616608,1,7.0,0.0,1,7.0
1640.0,1,12.0,6.0,6.735069695736967,1,12.0,0.0,1,12.0
1645.0,0,0.0,0.0,8.021167561055847,0,0.0,1.0,0,0.0
1650.0,0,0.0,0.0,9.939957733492122,0,0.0,1.0,0,0.0
1655.0,0,0.0,0.0,11.993180388170515,0,0.0,1.0,0,0.0
1660.0,0,0.0,0.0,12.180436345007339,0,0.0,0.7809332949426525,0,0.0
1665.0,0,0.0,0.0,12.848652587891744,0,0.0,0.961907039264311,0,0.0
1670.0,0,0.0,0.0,13.032499831866971,0,0.0,0.9970483168143593,0,0.0
1675.0,0,0.0,0.0,12.964166733745364,0,0.0,0.9946969432781568,0,0.0
1680.0,0,0.0,0.0,13.059445586364594,0,0.0,0.9972245688463576,0,0.0
1685.0,0,0.0,0.0,12.365306630851762,0,0.0,0.9660279074624882,0,0.0
1690.0,0,0.0,0.0,12.487004701867761,0,0.0,0.9687255970419624,0,0.0
1695.0,0,0.0,0.0,12.500554586998248,0,0.0,0.9883953373862187,0,0.0
1700.0,0,0.0,0.0,12.54417642066727,0,0.0,0.9868033560503927,0,0.0
1705.0,0,0.0,0.0,12.584946812891928,0,0.0,0.9992142410271115,0,0.0
1710.0,0,0.0,0.0,12.550726488179123,0,0.0,0.9802309640312364,0,0.0
1715.0,0,0.0,0.0,12.77824610134902,0,0.0,0.9978957831514593,0,0.0
1720.0,0,0.0,0.0,6.666625990241914,0,0.0,0.5206190200709941,0,0.0
1725.0,1,3.0,3.0,0.001761872254475716,1,3.0,0.00013759047049557603,1,3.0
1730.0,1,8.0,8.0,0.0,1,8.0,0.0,1,8.0
1735.0,1,13.0,13.0,0.0,1,13.0,0.0,1,13.0
1740.0,1,18.0,18.0,0.0,1,18.0,0.0,1,18.0
1745.0,0,0.0,0.0,1.6144141320837662,0,0.0,1.0,0,0.0
1750.0,0,0.0,0.0,5.514111826661974,0,0.0,1.0,0,0.0
1755.0,0,0.0,0.0,9.464611827512272,0,0.0,1.0,0,0.0
1760.0,0,0.0,0.0,12.654315232423492,0,0.0,1.0,0,0.0
1765.0,0,0.0,0.0,12.390288250994296,0,0.0,1.0,0,0.0
1770.0,0,0.0,0.0,12.456732885104962,0,0.0,1.0,0,0.0
1775.0,0,0.0,0.0,12.770430400975407,0,0.0,1.0,0,0.0
1780.0,0,0.0,0.0,12.558761795990527,0,0.0,1.0,0,0.0
1785.0,0,0.0,0.0,12.619507616913591,0,0.0,0.9011018055915011,0,0.0
1790.0,0,0.0,0.0,13.170587006607544,0,0.0,0.9929716967959435,0,0.0
1795.0,0,0.0,0.0,13.10133040265691,0,0.0,0.9788785566860951,0,0.0
1800.0,0,0.0,0.0,13.110850630968795,0,0.0,0.9744670911351002,0,0.0
1805.0,0,0.0,0.0,13.26208205689954,0,0.0,0.9741947636213418,0,0.0
1810.0,0,0.0,0.0,13.243380879750926,0,0.0,0.9785395544512683,0,0.0
1815.0,0,0.0,0.0,14.116818050032094,0,0.0,0.9994390729027948,0,0.0
1820.0,0,0.0,0.0,13.647837200195141,0,0.0,0.9662362800277288,0,0.0
1825.0,0,0.0,0.0,13.907092696048863,0,0.0,0.9845909879727255,0,0.0
1830.0,0,0.0,0.0,13.894863482208535,0,0.0,0.9837251870465119,0,0.0
1835.0,0,0.0,0.0,10.368929168289537,0,0.0,0.7340969415502583,0,0.0
